vessel_id,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health,port_id,wind_speed_kmph,wave_height_m,visibility_km,weather_severity,port_id,port_name,current_queue,berth_capacity,actual_eta_minutes
V00127,1645.1287935488615,16.38159706618348,19.82023783759002,0.7979749190758154,3.83199845780862,0.8048762684475145,P014,23.09474640511779,0.9175715983280739,6.557350957128092,0.36097188479715436,P014,Porbandar,11,11,3332.16
V00128,1728.4246373498697,22.395311461870097,9.201199475464566,-0.5718829126106025,14.170411597856356,0.9523628863838597,P004,0.7502363774995313,4.471297665693914,7.631193695452428,0.3529650009122077,P004,Visakhapatnam,8,18,2539.53
V00129,63.55665453582187,18.212576165656685,12.839656658590556,0.9686453566223623,29.042966812154678,0.9838205372200928,P020,23.992040880568027,1.1340219931236273,9.40271056137302,0.32746766378646175,P020,Sundarbans,13,7,234.96
V00130,1045.9572400262532,19.5911615445586,19.362176903852518,-0.9515937591321576,29.141376457740314,0.8644034425948566,P020,12.756687511466772,0.6950705529423438,3.643180401006015,0.3010413039573704,P020,Sundarbans,9,7,1821.27
V00131,863.951456140119,24.88952652672704,13.275272236239317,-1.1267723824349152,6.837442231587279,0.8745635496504818,P005,33.28825659216007,2.000547076567046,4.804434158330204,0.5701636878594664,P005,Kandla,0,9,1146.68
V00132,483.11023041792396,11.949704280708309,8.847396859945723,-1.365130999531538,9.58041443914372,0.7211449324040305,P015,24.00026030914735,3.308571981965719,5.4756004420171775,0.5510620597155113,P015,Hazira,12,14,1388.9
V00133,283.7374663006815,18.6070747709436,22.141796958966385,1.317931089016728,27.240959569339633,0.9139575785083002,P018,28.323648028486875,5.933410898518489,3.8631560857303207,0.8015340851381617,P018,Kakinada,5,16,540.26
V00134,708.3495842370745,15.825463630975772,13.27561012128757,-0.575967306884179,22.045244725561925,0.8752296618892252,P003,4.577007249517813,2.5122943778109015,8.72336431801572,0.23878907798892382,P003,Kochi,6,6,1522.27
V00135,1888.6739226294123,8.670683199685755,9.072788822597534,1.2528536405337176,29.169492859728546,0.7151183571422801,P015,10.634494587267543,2.555978503452665,2.667224872742885,0.4233990153146621,P015,Hazira,4,14,7098.14
V00136,680.2457174404727,8.246000905548705,9.271398796548707,-0.6821593154420109,26.79445089046663,0.7595277001215109,P015,39.86678435888146,0.3560008206991301,3.9132754547093196,0.5441357225412369,P015,Hazira,10,14,2741.39
V00137,1061.6417123995639,10.026885822903598,12.279899579408813,1.2226978780090487,6.4528815094123,0.7605830261177688,P010,17.34608987636895,4.594918038955821,3.528273091189824,0.6092233062036144,P010,JNPT,2,16,3465.57
V00138,1420.8869698455967,19.034559589155318,11.026271102765946,1.211787158538265,22.7918057823805,0.7512903855830078,P012,14.354608212968385,1.09069801116626,9.627133829455072,0.22371660628499976,P012,Goa,6,7,2486.48
V00139,759.0777246396233,17.641772494527668,21.163102002262562,1.2710281350321386,1.4569569468034982,0.8975937863868331,P012,34.95421435909097,4.468821387272269,7.018833296689848,0.7070869034752639,P012,Goa,0,7,1419.28
V00140,1944.9750613058734,17.408302539783367,13.468628793339585,-0.01153968214741874,24.53498336224422,0.9785318846067307,P005,1.3229843545253939,5.4637012663796485,7.729721680493397,0.42288216102736254,P005,Kandla,6,9,3673.21
V00141,1926.772225137117,8.541564962980422,21.67982834567715,1.097838860396676,18.046702873338244,0.9288925976075078,P005,21.390934467044783,4.609324572548168,2.867368804871563,0.6638502734095612,P005,Kandla,12,9,7410.84
V00142,540.9754768594601,15.97815093812012,10.955381962993599,1.3522976885019604,28.68302887909385,0.843212045564174,P008,8.410288551436974,3.854720522473289,3.552084456095872,0.4700425645573383,P008,Paradip,0,10,1117.26
V00143,1019.6345864901516,23.718587903322984,16.378946052249425,-0.5261491743084615,28.80097366407235,0.8212153893953446,P013,14.72611165815053,3.623497772931778,8.479107771236954,0.41924547935221806,P013,Karwar,14,17,1461.87
V00144,636.7127041427009,14.759061778280993,19.696631270403188,-0.24337678295233478,1.524453270730658,0.8159374315927668,P008,7.99108287481312,2.7217973544872427,6.541846868778552,0.33052704833837643,P008,Paradip,5,10,1444.92
V00145,605.4389640360619,18.62368198640376,19.083844515719534,0.6577205620072322,4.815644566673035,0.8803740873087476,P004,1.5129103819483092,0.8672561706982618,2.360972197382318,0.22572673791838752,P004,Visakhapatnam,9,18,1094.77
V00146,121.92954734133895,21.25691748559344,18.21919996881457,-0.5989205348300973,14.526211419560747,0.8077661976833609,P013,16.660485358742267,4.673031654730513,6.525358128947103,0.5476331346571816,P013,Karwar,0,17,209.95
V00147,1238.650451260799,21.326729745412088,23.721967232829886,0.7614279267379769,26.384805748384476,0.7678365913566151,P019,31.568120847803584,2.863933622355563,5.803083494671459,0.5905484467416442,P019,Gangavaram,6,5,1980.64
V00148,1030.2240952962798,16.827761400719613,11.884927511014654,-1.2783235643593982,24.43335426888169,0.8808528719726749,P010,38.07817730507564,3.753874938813866,3.229549590231387,0.7664491105003864,P010,JNPT,10,16,2048.68
V00149,150.38356493747924,22.585183071839715,16.39322647585579,0.07049515286562658,28.931100790553362,0.8172116240282719,P004,24.954118984400495,2.2440913734806545,6.743526658311829,0.46427674824314535,P004,Visakhapatnam,3,18,246.96
V00150,593.3606052613923,14.653427587183698,23.027873351230948,-1.1330595477487644,18.542523513340225,0.7042374487431501,P019,15.55348369410886,1.2043363180826059,3.390541051323547,0.3680131037867914,P019,Gangavaram,9,5,1442.74
V00151,1821.1184776349746,23.10778465134157,9.32419401511767,-0.6200295706899707,7.696905586848618,0.7066693340700323,P019,30.79421094189209,4.839050782729576,8.49160084962399,0.6607134779417462,P019,Gangavaram,10,5,2704.79
V00152,517.1456868005962,12.08386182872427,8.950100560302278,-0.724123822540584,0.7531991851553199,0.7822409833463255,P019,20.208959337168835,2.0543988334427405,6.947914632330905,0.4000912229545863,P019,Gangavaram,4,5,1455.21
V00153,332.54500057788505,12.763678918839709,11.966138888490955,1.0167962206879984,6.687794721616468,0.8537266598520591,P017,14.704811195626464,5.200080173828471,8.970493759686942,0.5143102483510906,P017,Dhamra,0,13,865.36
V00154,1004.4328825412479,8.90305061138302,18.761360732146315,-0.9194482337814076,20.25819593860874,0.8062718523003966,P009,7.1635877021189875,5.794349415136091,5.3973301044342765,0.5499792359415772,P009,Haldia,10,16,3716.79
V00155,1972.0183855156713,21.52489122121881,12.417953649646718,0.9253437604773569,27.788244700290395,0.7072165457162656,P016,31.845199373482295,4.9799311632422185,6.09536711505078,0.728540062316622,P016,Dahej,7,14,3031.68
V00156,522.0077794474258,15.089939015955995,11.234078024749582,0.8818810377237658,9.627110019247944,0.7669455291259721,P010,20.017031620680665,0.7688282717451043,8.084675666917132,0.28973202098480433,P010,JNPT,13,16,1187.49
V00157,1360.6643174414633,11.894982436493784,15.799639361090964,-0.003350833328310321,26.271129908678862,0.7289257926023848,P014,38.552149652442516,5.130065564144661,6.370209525619076,0.800121676955021,P014,Porbandar,10,11,3795.32
V00158,1535.1582498909993,11.940434719481853,18.431167169079995,-0.7984702332116111,11.846947450234694,0.9845896004084249,P015,32.0763840139488,3.1161469524793945,6.575873494121104,0.5969895004223589,P015,Hazira,12,14,4235.23
V00159,513.3932107851793,23.323799000896962,12.225481019284587,-0.8193109801313319,9.24813748105651,0.7938502226885579,P017,16.80064476569108,1.4484696053858788,6.4267118992212335,0.3360368500315447,P017,Dhamra,3,13,745.29
V00160,1470.0218797931261,22.176582207837626,13.111750174303616,-0.10522605865245671,15.265327284174543,0.7044299114786488,P020,29.634001634698286,0.558936201756874,5.930523989912644,0.41499194999918826,P020,Sundarbans,4,7,2206.09
V00161,767.1771088025438,17.410025051072118,18.430508181795737,-1.473572977819451,13.268204772288456,0.8981689755956991,P003,18.13565971408284,1.671059034779488,8.445575929045205,0.3238490142118902,P003,Kochi,0,6,1441.39
V00162,1282.99636965748,18.473883607067258,24.077553173820696,0.09405226383409859,27.413996055510545,0.7697343821523451,P007,3.194629136570586,0.8245624930572895,5.881693133950649,0.16928326155717885,P007,Ennore,13,17,2310.15
V00163,1285.3829359837446,16.063534699354946,19.470609366447498,1.3583385773011663,14.047708422243796,0.8700208765093012,P006,20.66724206232875,0.15386749320859638,9.206356367354223,0.23280312615677612,P006,Tuticorin,12,6,2724.58
V00164,1094.760633945779,14.658331228939751,21.30937044093752,-1.0358793544122105,8.320061616692264,0.7452236363828463,P008,34.62914478136598,5.926586094684646,8.468933168232345,0.772018524094656,P008,Paradip,0,10,2452.96
V00165,226.06505160609618,23.563106980711638,14.235771610842969,0.22003686442681025,25.276967325057107,0.9952039705367394,P008,34.217652740680656,4.989253490418158,7.53952045151294,0.7240030177377583,P008,Paradip,14,10,416.73
V00166,1678.839866399014,10.135415959845135,12.628324109535924,1.3853360659333704,29.962485349787002,0.9910777559695999,P019,22.998676545598986,4.433695578581158,9.18926805248271,0.5417811096450795,P019,Gangavaram,6,5,5454.95
V00167,675.5211266948849,15.113595425175875,15.722551634444583,1.0815664184748006,19.445142575439718,0.8967950055070917,P020,15.200941456593998,1.1580826271596727,6.296746487369514,0.30327999329586125,P020,Sundarbans,5,7,1504.13
V00168,413.7110952797158,13.857552435793881,21.721258088098452,1.0511403491440205,7.513841068090759,0.9121607865466181,P008,0.4040240924148719,0.16641863370509258,8.574727469790643,0.04364026710867537,P008,Paradip,5,10,1002.03
V00169,129.51152603178963,16.46856224426952,15.75709391043945,0.9655497911885673,7.1644523103953786,0.8277636673874954,P009,12.456391157580509,2.9112232954481465,3.9345843197127763,0.439953778211426,P009,Haldia,6,16,297.37
V00170,1202.2412392170716,15.779741867267976,22.394331949427638,-0.5729291818314431,1.7312008864577944,0.9886538036254506,P005,39.59234309230937,4.450166579617937,2.5838051110830174,0.8409251006759626,P005,Kandla,4,9,2520.67
V00171,1371.2505055924507,16.821122038068385,24.80912367181716,1.1718504938004366,2.318791155422546,0.8271218861113603,P014,29.059641331719774,5.777024180158575,7.480005072475327,0.7261312572115962,P014,Porbandar,3,11,2686.09
V00172,82.3462664093195,10.3786226128589,9.224453317415717,1.3240210536995134,27.449492855482873,0.7718403992224181,P020,28.703542553002514,5.0633021316189275,4.412882401145219,0.7363312529483826,P020,Sundarbans,8,7,356.84
V00173,1048.581463683598,16.72340552572571,8.771972653422964,-0.01262273010288184,2.8946132114865164,0.7346135828811712,P010,30.443335613270442,5.361014135967345,7.076837326292765,0.7202975520046722,P010,JNPT,8,16,2093.59
V00174,491.666761635979,12.121119836082585,10.543024949527151,-0.4362868582216237,14.530315448303364,0.7624375900943157,P020,24.804535333677773,1.4319764864461682,2.619154763514638,0.4911273571628962,P020,Sundarbans,10,7,1424.08
V00175,1308.0869412984273,11.133632932799252,14.534284487483886,-0.25731295318243164,20.943653390795347,0.8716640511786166,P012,23.434346287000317,0.9319561057402124,9.645181995193605,0.30357023001547856,P012,Goa,12,7,3923.46
V00176,390.0145365597333,9.102181719365252,10.227717555472351,-0.49738067450620327,25.510643483208092,0.7735275153817897,P019,18.14477021449658,1.4866906205602306,6.120917421819509,0.3581420617459244,P019,Gangavaram,2,5,1431.98
V00177,1397.3285892998085,20.965093498854394,22.801296119518852,-0.8627446739263798,5.138128507611819,0.8962748285342634,P004,17.75735974678748,0.8314768395501657,2.0762100388240974,0.39148118599473725,P004,Visakhapatnam,9,18,2205.19
V00178,804.133925286048,15.26651265456152,8.393486267460085,0.3553454107586682,13.133360373760706,0.814655355965514,P008,34.83393821748795,4.790902942270754,5.808615057307036,0.7515606105134558,P008,Paradip,0,10,1736.43
V00179,1876.6234780366324,18.652942616299892,13.368476177708983,0.18779065873596856,7.544405850413325,0.9660618716251732,P008,15.73825046787122,5.418258365794953,8.317766693336193,0.5522443951983186,P008,Paradip,3,10,3295.34
V00180,318.16584108468686,20.369086836180635,11.139808701401492,-0.11224478688217321,7.674692698998049,0.8675434202396732,P020,33.61167136270887,1.8440521575703228,8.9217526184308,0.4806184717631609,P020,Sundarbans,14,7,645.77
V00181,715.0793845480041,19.548383310330408,23.83616861267805,-1.2124638399455048,9.115179224600276,0.8867812159303828,P003,33.509377024997484,5.261557097634506,5.690091411779662,0.7720624151900154,P003,Kochi,3,6,1242.79
V00182,271.2733664191487,15.9985122245246,19.381177083130474,0.8906788941179995,17.61348643255402,0.866967940897803,P006,30.835927973660443,0.3302110809534804,3.007492009891352,0.47022351160234277,P006,Tuticorin,0,6,568.76
V00183,1853.1525556431975,14.594274992179407,23.504514359673365,-0.9751993117476324,0.49732415056764623,0.9656706322573072,P018,1.5056959945378479,4.064139237763061,9.249359557096046,0.3010123846543283,P018,Kakinada,10,16,4161.66
V00184,1760.811739092913,14.391318463891285,24.52958807527669,-1.1563138698118556,12.262988589465838,0.7190258703787573,P018,5.918889776144791,3.1649592593747524,9.849363138673663,0.2731989189462915,P018,Kakinada,8,16,4013.33
V00185,552.9861740445534,18.880829547810958,16.45067014251528,0.3692141864488423,5.604904056983777,0.7202046121272235,P005,12.5882056874606,1.6604597737186937,2.505551276537976,0.3864683495917594,P005,Kandla,1,9,978.32
V00186,1336.9688897666492,16.41150403401185,11.983424836816447,-0.3040669162868306,29.013555255379046,0.9105220734774245,P003,33.90133369037927,4.609206572048623,2.624542453073391,0.7938029259788999,P003,Kochi,13,6,2796.66
V00187,1643.5832903923708,22.43524821580468,11.293389365342017,-1.3205745739430115,17.48187477750931,0.9303891706144535,P014,34.930375254246634,1.2722836886803701,6.524755797670515,0.5036275491677474,P014,Porbandar,6,11,2424.02
V00188,1132.6415826189516,22.869933733554106,11.78962064865929,-0.4332949351168254,26.04286406490968,0.8300768254845903,P019,1.6622917742196863,2.4968969245653367,6.271203590695992,0.2576586408992995,P019,Gangavaram,14,5,1787.02
V00189,1082.8186277942127,10.899526426110814,20.04608622957405,0.8153410568548884,5.870699603088361,0.805691562416279,P009,12.988982125143952,4.259156016437298,6.709237262222699,0.47964881043613883,P009,Haldia,9,16,3274.45
V00190,521.6119672558807,10.315972076277337,8.687577378091012,0.34574761565129286,24.300470979713634,0.7833835198616239,P001,34.015368185522824,2.0293738868511726,4.536900916004114,0.5847072559918909,P001,Mumbai,6,7,1715.76
V00191,231.55039722150346,18.716815742611992,8.873138241556152,-0.4116419310390096,12.443473839157,0.7703184657500642,P006,9.987729961409531,5.132161113538355,2.4027445858060394,0.5939664821338648,P006,Tuticorin,7,6,497.8
V00192,1799.570728008987,13.12083771705875,18.33843002051355,-0.9245856250962358,5.330840665482073,0.9735875769035816,P018,39.040132263885276,5.192562063837837,6.642809146829364,0.8037159439581212,P018,Kakinada,9,16,4502.34
V00193,1805.8152114684945,8.315702219006681,18.914971494535912,0.39538686241431975,22.837356071646983,0.7885418639083517,P005,19.572150663041093,1.215182518368116,3.2115645591726487,0.4125023833381657,P005,Kandla,0,9,7056.17
V00194,1284.5478416828726,23.106925379170235,19.30946971348182,1.1626659028390658,22.86033292845843,0.894423638743359,P016,37.4925075759364,2.6423399319904766,4.730072903807119,0.6564796131492535,P016,Dahej,13,14,1880.65
V00195,711.1080925449663,11.85731304314474,14.32196857800605,0.4388181540477414,29.87663720592183,0.9361284341150866,P011,17.153055774610518,2.592075859738669,6.659593418454849,0.41114374669291953,P011,Mangalore,12,15,2005.83
V00196,730.9586704946887,23.797771078658755,21.701063108140602,0.9387115639506725,23.428117853944922,0.7065899735342742,P018,12.951957083505196,2.460270811804774,3.6678925026650386,0.4201797749020695,P018,Kakinada,2,16,1026.94
V00197,1465.6135737969669,20.19638566493031,17.071617991352497,0.06458351566311293,4.358017437813836,0.710162244964956,P013,14.496407008354112,3.011832829117671,6.339701960569993,0.41895888614665266,P013,Karwar,11,17,2414.0
V00198,1799.3650069075254,20.96510932849523,9.79291571016013,0.6539133202230865,9.676342253571846,0.7999412213912107,P013,35.372023301226925,0.4461978845122152,7.717745384437073,0.4291118509576755,P013,Karwar,5,17,2819.08
V00199,1779.8185273169788,11.424845428483728,21.55068822014487,1.188680321335057,13.55180751873438,0.908804723294111,P013,13.227575451533307,5.220299972005143,2.526243155356857,0.6297708895418721,P013,Karwar,12,17,5111.92
V00200,1570.7573144223666,11.98130523548582,24.20215236659779,0.8195369347759653,3.7995841712938527,0.7782395905787048,P011,26.773848858388412,1.7394886701186678,6.955778676019579,0.44458882640473707,P011,Mangalore,13,15,4321.53
